"","imdb_title_id","title","year","genre","duration","country","language","director","actors","usa_gross_income","worldwide_gross_income","weighted_average_vote","total_votes","mean_vote","median_vote","allgenders_0age_avg_vote","allgenders_18age_avg_vote","allgenders_30age_avg_vote","allgenders_45age_avg_vote","males_allages_avg_vote","males_0age_avg_vote","males_18age_avg_vote","males_30age_avg_vote","males_45age_avg_vote","females_allages_avg_vote","females_0age_avg_vote","females_18age_avg_vote","females_30age_avg_vote","females_30age_votes","females_45age_avg_vote","top1000_voters_rating","us_voters_rating","non_us_voters_rating","movie_length"
"51","tt0430239","It Waits",2005,"Horror",88,"USA","English","Steven R. Monroe","Cerina Vincent, Dominic Zamprogna, Greg Kean, Eric Schweig, Matt Jordon, Miranda Frigon, Sean Wei Mah, Tinsel Korey, Fred Henderson, Chilton Crane, Sean Campbell, Michael Bell",NA,NA,4,1717,4.2,4,NA,3.5,3.8,4.3,4,NA,3.7,3.8,4.3,3.7,NA,2.7,3.6,103,4.2,3.9,4.2,3.7,"short"
"52","tt0431170","Joseph Smith: Prophet of the Restoration",2005,"Biography, Drama, History",60,"USA","English","T.C. Christensen","Nathan Mitchell, Tayva Patch, Rick Macy, David Nibley, Talon G. Ackerman, Joseph Batzel, Dallyn Vail Bayles, Matthew Bellows, Joel Bishop, Roger Blomquist, Scott Christopher, Catherine Elizabeth Cook, Ammon Cunningham, Cam Deaver, Krisha Deaver",NA,NA,7.8,757,8.1,10,NA,8.2,8.3,5.1,7.5,NA,8.1,8.1,4.8,8.7,NA,8.6,9.1,67,7,3.9,8,5.7,"short"
"53","tt0432348","Saw II - La soluzione dell'enigma",2005,"Horror, Mystery",93,"Canada, USA","English","Darren Lynn Bousman","Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen, Franky G, Glenn Plummer, Emmanuelle Vaugier, Beverley Mitchell, Timothy Burd, Dina Meyer, Lyriq Bent, Noam Jenkins, Tony Nappo, Kelly Jones, Vincent Rother",87039965,147748505,6.6,229054,6.7,7,6.6,6.7,6.5,6.3,6.6,6.5,6.7,6.5,6.3,6.6,7.6,6.8,6.5,15305,6.4,6.1,6.5,6.5,"medium"
"54","tt0433387","Harsh Times - I giorni dell'odio",2005,"Action, Crime, Drama",116,"USA","English, Spanish, Korean","David Ayer","Christian Bale, Freddy Rodríguez, Eva Longoria, Chaka Forman, Tammy Trull, J.K. Simmons, Michael Monks, Samantha Esteban, Tania Verafield, Noel Gugliemi, Adriana Millan, Geo Corvera, Cesar Garcia, Terry Crews, Emilio Rivera",3337931,5969708,6.9,62419,7,7,6.3,7,6.9,6.7,6.9,5.2,7,6.9,6.7,6.7,7,6.7,6.6,2872,6.6,6.5,6.8,6.9,"medium"
"55","tt0435642","Stesso sogno",2005,"Drama, Romance",105,"USA","English, Spanish","Youssef Delara","Kuno Becker, Danielle Camastra, John Michael Higgins, Maria Conchita Alonso, Treva Etienne, Efrain Figueroa, Harold Gould, Sal Lopez, Odessa Rae, Soledad St. Hilaire, Lorena Kichik, Armelia McQueen, Lillian Hurst, Lina Acosta, Saul Huezo",NA,NA,7,273,7.4,8,NA,6.3,7.5,6.6,6.8,NA,6.1,7,6.5,7.6,NA,6.2,8.4,38,7,6.1,7.2,6.6,"medium"
"56","tt0436158","Carpool Guy",2005,"Comedy",119,"USA","English","Corbin Bernsen","Lauralee Bell, Corbin Bernsen, Finley Bernsen, Henry Bernsen, Robert Blesse, Dina Brokaw, Sharon Case, Jeanne Cooper, Patrika Darbo, Elyse Dinh, Olivia Edwardes, Joshua Lou Friedman, Anthony Geary, François Giroday, Taye Hansberry",NA,NA,5.1,182,6,6,NA,5.7,5.1,5,4.8,NA,6,5,4.5,6.4,NA,5,5.5,18,6.9,4.6,4.8,5.4,"medium"
"57","tt0436689","The Puffy Chair",2005,"Comedy, Drama, Romance",85,"USA","English","Jay Duplass","Mark Duplass, Katie Aselton, Rhett Wilkins, Julie Fischer, Larry Duplass, Bari Hyman, Gerald Finnegan, Henry Barendse, Cindy Duplass, David Parsons, Jose Manuel Alvarado, Daniel Gonzalez, Ora Aselton, Bill Leighton, Jim Whalen",194523,195254,6.5,4810,6.6,7,NA,6.9,6.6,5.8,6.6,NA,7,6.7,5.9,6.1,NA,6.8,6.3,450,5.2,5.6,6.6,6.4,"short"
"58","tt0436689","The Puffy Chair",2005,"Comedy, Drama, Romance",85,"USA","English","Mark Duplass","Mark Duplass, Katie Aselton, Rhett Wilkins, Julie Fischer, Larry Duplass, Bari Hyman, Gerald Finnegan, Henry Barendse, Cindy Duplass, David Parsons, Jose Manuel Alvarado, Daniel Gonzalez, Ora Aselton, Bill Leighton, Jim Whalen",194523,195254,6.5,4810,6.6,7,NA,6.9,6.6,5.8,6.6,NA,7,6.7,5.9,6.1,NA,6.8,6.3,450,5.2,5.6,6.6,6.4,"short"
"59","tt0437863","Gli scaldapanchina",2006,"Comedy, Sport",85,"USA","English, Spanish","Dennis Dugan","Rob Schneider, David Spade, Jon Heder, Jon Lovitz, Craig Kilborn, Molly Sims, Tim Meadows, Nick Swardson, Erinn Bartlett, Amaury Nolasco, Bill Romanowski, Sean Salisbury, Matt Weinberg, John Farley, Reggie Jackson",59843754,64962629,5.5,47627,5.8,6,4.5,5.7,5.5,5.4,5.5,4.7,5.7,5.4,5.3,5.8,5,6,5.6,2686,5.6,5,5.5,5.5,"short"
"60","tt0438052","Blade Gen - The Gene Generation",2007,"Action, Sci-Fi",96,"USA, South Korea, Singapore","English","Pearry Reginald Teo","Bai Ling, Alec Newman, Parry Shen, Faye Dunaway, Ethan Cohn, Robert David Hall, Michael Shamus Wiles, Daniel Zacapa, Erin Layne, Jeff Imada, Nils Allen Stewart, Richard Cetrone, Hiro Koda, Marco Khan, Allison Dunbar",NA,NA,4.3,2579,4.6,4,6.7,4.3,4.3,4.5,4.3,5,4.2,4.3,4.5,4.5,7.5,4.4,4.2,118,5,4.3,4.5,4.3,"medium"
"61","tt0438204","Mad Cowgirl",2006,"Drama, Horror, Romance",89,"USA","English, French","Gregory Hatanaka","Sarah Lassez, James Duval, Devon Odessa, Vic Chao, Walter Koenig, Christo Dimassis, Linton Semage, Douglas Dunning, Jason Simmons, Luke Y. Thompson, Katie Weaver, Lucie Duval, Willard Morgan, Christopher Ogilvie, Jeff Milne",NA,NA,5.4,972,6.6,8,NA,5.1,5.6,5,5.2,NA,4.8,5.6,4.8,6.1,NA,5.4,6.3,84,6.1,4.9,6.1,4.8,"short"
"62","tt0439504","Brothers in Arms",2005,"Western",85,"USA","English","Jean-Claude La Marre","David Carradine, Gabriel Casseus, Raymond Cruz, Jared Day, Idalis DeLeon, Nancy De Mayo, David Gianopoulos, Peter Greene, Garry Guerrier, Joel Harkham, Jerri Harris, William Jackson, Johann John Jean, Kurupt, Jean-Claude La Marre",NA,NA,2.3,1654,3.1,2,NA,2,2.3,2.4,2.3,NA,2.1,2.3,2.4,2.2,NA,1.8,2.2,84,2.8,2.9,2.3,2.3,"short"
"63","tt0439709","Monarch of the Moon",2005,"Action, Comedy, Sci-Fi",98,"USA","English","Richard Lowry","Blane Wheatley, Monica Himmel, Brent Moss, Kimberly Page, Will MacMillan, Penny Vital, David Boller, Kyle Vogt, Robert Clink, Winston Earle, Jacob Gray, Kyle Kaplan, Mike Kimmel, Josiah D. Lee, Kenzo Lee",NA,NA,5.7,101,6.6,7,NA,NA,4.9,5.8,5.4,NA,NA,4.8,5.8,4.9,NA,NA,9,1,7.2,5,5.7,4.5,"medium"
"64","tt0443435","Autopsy",2008,"Horror, Mystery, Thriller",84,"USA","English","Adam Gierasch","Jessica Lowndes, Ross Kohn, Ross McCall, Ashley Schneider, Arcadiy Golubovich, Gregg Brazzel, Robert LaSardo, Michael Bowen, Jenette Goldstein, Robert Patrick, Elijah Hardy, Kevin M. White, Tatyana Kanavka, Jeff L. Deist, Eric F. Adams",NA,115800,5,6243,5.2,5,6.5,5.2,4.9,5,5,6,5.2,4.9,5,4.9,7,5.1,4.7,681,5,4.7,5.1,4.9,"short"
"65","tt0443527","The Hamiltons",2006,"Drama, Horror, Thriller",86,"USA","English","Mitchell Altieri","Cory Knauf, Samuel Child, Joseph McKelheer, Mackenzie Firgens, Rebekah Hoyle, Brittany Daniel, Al Liner, Jena Hunt, Tara Glass, Larry Laverty, Joe Egender, Nicholas Fanella, Jackie Honea, John Krause, Nathan Parker",321875,321875,5.1,8376,5.4,5,4.5,4.9,5.1,5.2,5,5,4.8,5,5.2,5.3,4,5.1,5.3,1093,5.6,4.6,5.3,5,"short"
"66","tt0444648","Punk Love",2006,"Drama",102,"Italy, USA","English","Nick Lyon","Chad Lindberg, Emma Bing, Max Perlich, Robert Blanche, Craig Richards, Ayanna Berkshire, Christopher Blake, Don Burns, Jim Caputo, J.W. Crawford, Sherilyn Lawson, Mad Martian, Victor Morris, Susan Spencer, Richard Topping",NA,NA,6,393,7,8,NA,5.5,6.3,5.9,5.9,NA,6.2,6,5.8,6.7,NA,4.7,7.1,64,8.7,4.3,6.9,5.2,"medium"
"67","tt0446725","Kissing on the Mouth",2005,"Drama, Romance",78,"USA","English","Joe Swanberg","Kate Winterich, Joe Swanberg, Kevin Pittman, Kris Rey, Julie VanDeWeghe, Ryan Burg, Annie Gomberg, Kevin Bewersdorf, Mary Lee Giacalone, Ivan Albertson, Mike Hagan, Mike Swanberg",NA,NA,4.6,597,4.9,5,NA,5.3,4.7,4.4,4.6,NA,5.4,4.7,4.4,5.3,NA,5,5.9,32,4,4.1,4.7,4.6,"short"
"68","tt0446747","Mutual Appreciation",2005,"Comedy",109,"USA","English","Andrew Bujalski","Justin Rice, Rachel Clift, Andrew Bujalski, Seung-Min Lee, Pamela Corkey, Kevin Micka, Ralph Tyler, Peter Pentz, Bill Morrison, Tamara Luzeckyj, Mary Varn, Kate Dollenmayer, Keith Gessen, Salvatore Botti",103509,121292,6.7,1797,6.9,7,6.5,7.1,7,5.7,6.7,5,7.1,7,5.9,6.3,8,7.5,6.7,142,4.7,5.7,6.7,6.6,"medium"
"69","tt0449057","The Life Coach",2005,"Comedy",90,"USA","English","Josh Stolberg","Ian Bagg, Greg Baker, Bernadette Birkett, Connie Britton, Michael Cotter, Mark Devine, Timothy Dowling, Lauren Graham, Staci Greason, Carla Gugino, Chris Hardwick, Jennifer Jostyn, Cynthia Koury, Lance Krall, Leila Leigh",NA,NA,5.5,114,6.1,6,6,6,5.4,5.5,5.6,6,6.2,5.5,5.5,5.4,6,7.8,5.2,12,5,5.1,5.5,5.5,"medium"
"70","tt0450405","Aiuto vampiro",2009,"Action, Adventure, Fantasy",119,"USA","English, Spanish, French","Paul Weitz","John C. Reilly, Josh Hutcherson, Chris Massoglia, Jessica Carlson, Michael Cerveris, Ray Stevenson, Patrick Fugit, Morgan Saylor, Don McManus, Colleen Camp, Ken Watanabe, Salma Hayek, Orlando Jones, Frankie Faison, Willem Dafoe",13869515,39291383,5.8,42713,6.1,6,5.4,5.8,5.8,6,5.8,5,5.7,5.8,6,6.1,6.1,6.1,6.1,4955,6.4,5.6,6,5.8,"medium"
"71","tt0451102","The Lost",2006,"Crime, Drama, Thriller",119,"USA","English","Chris Sivertson","Marc Senter, Shay Astar, Alex Frost, Megan Henning, Robin Sydney, Michael Bowen, Ed Lauter, Dee Wallace, Erin Brown, Ruby Larocca, Tom Ayers, Tony Carreiro, Katie Cassidy, Cynthia Cervini, Rob Elk",NA,NA,5.9,2551,6.1,6,NA,6.2,6,5.8,5.9,NA,6.2,6,5.8,5.8,NA,6.4,5.7,200,5.7,5.4,6.2,5.7,"medium"
"72","tt0452597","The Champagne Gang",2006,"Action, Adventure",91,"USA","English","Daniel Zirilli","Lacey Toups, Candise Lakota, Tarah Tobiason, Suri Serano, Damon Whitaker, Jessie Camacho, Bokeem Woodbine, David Anthony Pizzuto, Joseph Marino, Scott Cameron Kusmirek, Dieter Schmitz, Raul Julia-Levy, T.K. Kirkland, Tim Elwell, Sean Hughes",NA,NA,3.1,421,5.4,4,NA,1.5,3.1,3,3,NA,1.8,3.1,3,3.8,NA,2.8,5,76,3.3,3.4,3.2,2.9,"medium"
"73","tt0452624","Intrigo a Berlino",2006,"Drama, Mystery, Romance",105,"USA","English, German, Russian","Steven Soderbergh","George Clooney, Cate Blanchett, Tobey Maguire, Beau Bridges, Tony Curran, Leland Orser, Jack Thompson, Robin Weigert, Ravil Isyanov, Christian Oliver, Dave Power, Don Pugsley, Dominic Comperatore, John Roeder, J. Paul Boehmer",1308696,5914908,6,23778,6,6,NA,5.9,6,6,6,NA,5.9,6,6,6,NA,6.1,6,1560,6,5.7,6,6,"medium"
"74","tt0452711","Never Been Thawed",2005,"Comedy",87,"USA","English","Sean Anders","Greg Behrendt, Kent Voss, Sean Anders, Mike Gordon, Blair Arndt, Allen Zwolle, Shelly Frasier, John Angelo, Scott Isham, John Morris, Marco Davanzo, C.J. Cotton, Nate Bandow, Stephen D. Doerr, Mary Beth Rudy",47219,47219,6,352,6.8,7,NA,6,6,5.8,6.2,NA,10,6.2,6.2,4.1,NA,4,4.1,24,3.7,4.5,6.2,5.6,"short"
"75","tt0453548","Snow Angels",2007,"Crime, Drama, Romance",107,"USA","English","David Gordon Green","Kate Beckinsale, Sam Rockwell, Michael Angarano, Jeannetta Arnette, Griffin Dunne, Nicky Katt, Tom Noonan, Connor Paolo, Amy Sedaris, Olivia Thirlby, Gracie Hudson, Brian Downey, Carroll Godsman, Daniel Lillford, Deborah Allen",402858,414404,6.8,12194,6.9,7,NA,7,6.9,6.6,6.9,NA,7.1,6.9,6.6,6.6,NA,6.8,6.6,1125,6.4,6,7,6.7,"medium"
"76","tt0454792","Bubble",2005,"Crime, Drama, Mystery",73,"USA","English","Steven Soderbergh","Debbie Doebereiner, Omar Cowan, Dustin James Ashley, Phyllis Workman, Laurie L. Wee, Daniel R. Christian, Misty Wilkins, Madison Wilkins, K. Smith, Decker Moody, Thomas R. Davis, Ross Clegg, Scott Smeeks, M. Stephen Deem, Leonora K. Hornbeck",145626,261966,6.5,7651,6.5,7,10,6.6,6.6,6.5,6.6,10,6.7,6.6,6.5,6.4,NA,6,6.4,449,6.4,5.9,6.7,6.5,"short"
"77","tt0454848","Inside Man",2006,"Crime, Drama, Mystery",129,"USA","English, Albanian, Spanish","Spike Lee","Denzel Washington, Clive Owen, Jodie Foster, Christopher Plummer, Willem Dafoe, Chiwetel Ejiofor, Carlos Andrés Gómez, Kim Director, James Ransone, Bernie Rachelle, Peter Gerety, Victor Colicchio, Cassandra Freeman, Peter Frechette, Gerry Vichi",88513495,186003591,7.6,331649,7.7,8,7.5,7.7,7.6,7.5,7.6,7.3,7.7,7.6,7.5,7.6,7.9,7.6,7.5,17369,7.6,7.2,7.6,7.6,"long"
"78","tt0454945","She's the Man",2006,"Comedy, Romance, Sport",105,"USA, Canada","English","Andy Fickman","Amanda Bynes, Channing Tatum, Laura Ramsey, Vinnie Jones, David Cross, Julie Hagerty, Robert Hoffman, Alexandra Breckenridge, Jonathan Sadowski, Amanda Crew, Jessica Lucas, Brandon Jay McLaren, Clifton MaCabe Murray, James Snyder, James Kirk",33741133,57194667,6.3,143564,6.8,7,6.4,6.5,6.2,6,5.9,5.2,6,5.9,5.8,6.8,6.9,7,6.6,23253,6.3,5.6,6.4,6.2,"medium"
"79","tt0454970","Turistas",2006,"Horror, Mystery, Thriller",93,"USA","English, Portuguese","John Stockwell","Josh Duhamel, Melissa George, Olivia Wilde, Desmond Askew, Beau Garrett, Max Brown, Agles Steib, Miguel Lunardi, Jorge Só, Cristiani Aparecida, Lucy Ramos, Andrea Watrouse, Diego Santiago, Marcão, Miguelito Acosta",7027762,14756513,5.4,35564,5.4,6,4.5,5.5,5.3,5.5,5.4,4.5,5.4,5.3,5.4,5.5,NA,5.6,5.4,3156,5.6,5.2,5.3,5.4,"medium"
"80","tt0455323","Being Flynn",2012,"Drama",102,"USA","English","Paul Weitz","Robert De Niro, Paul Dano, Julianne Moore, Olivia Thirlby, Eddie Rouse, Steve Cirbus, Lili Taylor, Victor Rasuk, Liam Broggy, Chris Chalk, Wes Studi, Thomas Middleditch, Sarah Quinn, Benjamin Foronda, Dale Dickey",540152,983124,6.4,16397,6.5,7,6.7,6.6,6.4,6.4,6.4,5,6.5,6.4,6.3,6.5,5,6.6,6.4,1484,6.5,5.5,6.4,6.4,"medium"
"81","tt0455612","Riunione di famiglia con pallottole",2006,"Comedy, Drama, Romance",107,"USA","English, Spanish","Tyler Perry","Tyler Perry, Blair Underwood, Lynn Whitfield, Boris Kodjoe, Lisa Arrindell, Maya Angelou, Rochelle Aytes, Jenifer Lewis, Tangi Miller, Keke Palmer, Henry Simmons, Cicely Tyson, China Anderson, Akhil Jackson, Alonzo Millsap",63318000,63368939,5.2,10453,5.8,6,4.2,5.6,4.8,5.3,4.4,3,4.8,4,4.7,6.7,3.5,6.8,6.6,1734,6.7,4.2,5.3,4.2,"medium"
"82","tt0455671","Outside Sales",2006,"Comedy",90,"USA","English","Blayne Weaver","Lucas Fleischer, Tricia O'Kelley, Brandon Barrera, Andrea Grano, Rob Helms, Blayne Weaver, Tara Karsian, Christopher Shaw, Danny Strong, Thomas Bankowski, David Berman, Pat Carroll, Timothy Dvorak, Frank T. Elliott, Britt Erickson",NA,NA,5.2,127,6.4,7,NA,4.9,5.6,4.7,5.2,NA,4.9,5.7,4.9,4.2,NA,NA,5.3,9,1,4.3,5.2,5.3,"medium"
"83","tt0455944","The Equalizer - Il vendicatore",2014,"Action, Crime, Thriller",132,"USA","English, Russian, Spanish","Antoine Fuqua","Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Haley Bennett, Bill Pullman, Melissa Leo, David Meunier, Johnny Skourtis, Alex Veadov, Vladimir Kulich, E. Roger Mitchell, James Wilcox, Mike O'Dea, Anastasia Mousis Sanidopoulos",101530738,192330738,7.2,325508,7.4,7,7.4,7.2,7.1,7.3,7.2,7.4,7.2,7.1,7.3,7.2,7.3,7.2,7.2,13476,7.5,7,7.3,7.1,"long"
"84","tt0455958","Fuga dal matrimonio",2006,"Comedy, Drama, Music",98,"USA","English","Edward Burns","Edward Burns, Heather Burns, John Leguizamo, Matthew Lillard, Donal Logue, Jay Mohr, Brittany Murphy, Shari Albert, Jessica Capshaw, Spencer Fox, Kevin Kash, Amy Leonard, Arthur J. Nascarella, John F. O'Donohue, Joe Pistone",128911,818970,6.1,4267,6.3,6,NA,5.9,6.1,6.1,6.1,NA,6,6.2,6.1,6,NA,5.9,5.9,406,6.2,5.3,6.4,6,"medium"
"85","tt0455997","Raving Maniacs",2005,"Horror",80,"USA","English","Richard Griffin","Patrick Cohen, Emily Morettini, Andrew Vellenoweth, Christine Peltier, Ryan Patrick Kenny, Jennifer Zigler, V. Orion Delwaterman, Edwin Cottle, Patrick Pitu, William DeCoff, Salvatore Marchese, Caleb Emerson, Ricky Spriano, Topher Matthews, Eric Vidal",NA,NA,3.8,204,5.6,5.5,NA,4.3,4.1,3.4,3.8,NA,4.3,4,3.4,3.2,NA,5,3.4,16,2.5,3.5,3.9,3.7,"short"
"86","tt0457513","Scoop",2006,"Comedy, Crime, Fantasy",96,"UK, USA","English","Woody Allen","Jim Dunk, Robert Bathurst, Geoff Bell, Christopher Fulford, Nigel Lindsay, Ian McShane, Fenella Woolgar, Pete Mastin, Doreen Mantle, David Schneider, Meera Syal, Kevin McNally, Robyn Kerr, Richard Stirling, Scarlett Johansson",10525717,39220946,6.7,79554,6.8,7,6.6,6.7,6.6,6.6,6.6,6.1,6.7,6.6,6.6,6.8,7.7,6.9,6.7,10481,6.7,6.3,6.5,6.7,"medium"
"87","tt0460703","Aces",2006,"Action, Drama",88,"USA","English","Daniel Zirilli","Lacey Toups, Christina Morris, Sheena Chou, Garret Sato, Domino, Jeremy Gilchrist, Dieter Schmitz, Lloyd Williams, Joe Jones, Andy Freeman, Tony Jackson, Tim Elwell, Ivory Dortch, Candise Lakota, Brandon Mallough",NA,NA,2.4,449,3,2,NA,1.8,2.5,2.4,2.4,NA,2.4,2.4,2.5,2.2,NA,1,3.5,19,1,2.6,2.5,2.3,"short"
"88","tt0460792","Fast Food Nation",2006,"Comedy, Drama",116,"UK, USA","English, Spanish","Richard Linklater","Wilmer Valderrama, Catalina Sandino Moreno, Ana Claudia Talancón, Juan Carlos Serrán, Armando Hernández, Greg Kinnear, Frank Ertl, Michael D. Conway, Mitch Baker, Ellar Coltrane, Dakota Edwards, Dana Wheeler-Nicholson, Luis Guzmán, Bobby Cannavale, Francisco Rosales",1005539,2209322,6.3,23137,6.3,6,NA,6.3,6.3,6.3,6.3,NA,6.3,6.3,6.3,6.3,NA,6.1,6.3,1939,6.5,6.1,6.2,6.4,"medium"
"89","tt0460800","Frankenstein Reborn",2005,"Horror, Sci-Fi, Thriller",84,"USA","English","Leigh Scott","Rhett Giles, Thomas Downey, Joel Ezra Hebner, Eliza Swenson, Jeff Denton, Dan Kaplan, Christina Rosenberg, Sarah Lieving, Amanda Barton, Tim Travers, Matt Kawczynski, Monique Jones, Kandis Fay, Alicia Vigil, Lorielle New",NA,NA,3.2,659,3.5,2,1,2.2,3.3,3.2,3,NA,2.3,3.1,3.1,4.4,NA,2.2,5.6,39,5.1,3.1,4.3,2.5,"short"
"90","tt0460890","The Only Living Boy in New York",2017,"Drama",89,"USA","English","Marc Webb","Callum Turner, Jeff Bridges, Kate Beckinsale, Pierce Brosnan, Cynthia Nixon, Kiersey Clemons, Tate Donovan, Wallace Shawn, Anh Duong, Debi Mazar, Ben Hollandsworth, John Bolger, Bill Camp, Richard Bekins, Ryan Speakman",624332,2550321,6.3,10875,6.5,7,5.7,6.3,6.2,6.4,6.3,6.3,6.2,6.2,6.4,6.4,6.5,6.5,6.3,1092,6.7,5,6.3,6.2,"short"
"91","tt0462160","75 - Seventy Five",2007,"Horror, Thriller",100,"USA","English","Deon Taylor","Rutger Hauer, Gwendoline Yeo, Antwon Tanner, Brian Hooks, Wil Horneff, Jud Tylor, Aimee Garcia, Cherie Johnson, Jonathan Chase, Austin Basis, Germán Legarreta, Kyle Turley, Donald Ray Crockett, Denyce Lawton, Brian Hilton",NA,NA,4.6,2757,5,5,4.5,5.1,4.5,4.5,4.6,5,5.1,4.5,4.6,4.6,4,5.1,4.5,243,4.4,4.4,4.7,4.5,"medium"
"92","tt0462193","The Beast of Bray Road",2005,"Horror",80,"USA","English","Leigh Scott","Jeff Denton, Thomas Downey, Sarah Lieving, Joel Ezra Hebner, Tom Nagel, Noel Thurman, Matt Kawczynski, Dan Tana, Bernadette Perez, George Williams, Anne Apra, Kyle Kaplan, Mark Womack, Christina Rosenberg, Maija Polsley",NA,NA,4.1,1132,4.1,4,NA,3.2,3.9,4.2,4,NA,3.2,3.9,4.2,4,NA,2.9,4.2,83,4.3,4.4,4.3,3.4,"short"
"93","tt0462392","LOL",2006,"Comedy, Drama",81,"USA","English","Joe Swanberg","Joe Swanberg, C. Mason Wells, Kevin Bewersdorf, Brigid Reagan, Tipper Newton, Greta Gerwig, Kate Winterich, Nathan Adloff, Rebecca Corry, Laura Lippert, Anne Wells",NA,NA,4.7,835,5.1,5,6,4.7,4.8,4.2,4.7,6,4.6,4.9,4.3,4.4,NA,5.3,4.4,44,3.5,4.9,4.8,4.6,"short"
"94","tt0462590","Step Up",2006,"Crime, Drama, Music",104,"USA","English","Anne Fletcher","Channing Tatum, Jenna Dewan, Damaine Radcliff, De'Shawn Washington, Mario, Drew Sidora, Rachel Griffiths, Josh Henderson, Tim Lacatena, Alyson Stoner, Heavy D, Deirdre Lovejoy, Jane Beard, Richard Pelzman, Carlyncia S. Peck",65328121,114197742,6.5,109019,6.8,7,6.9,6.7,6.3,6,6.2,6.5,6.5,6.1,5.7,6.9,7.2,7,6.7,18520,6.6,5.4,6.2,6.4,"medium"
"95","tt0463034","Tu, io e Dupree",2006,"Comedy, Romance",110,"USA","English","Anthony Russo","Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas, Seth Rogen, Amanda Detmer, Ralph Ting, Todd Stashwick, Bill Hader, Lance Armstrong, Jason Winer, Sidney S. Liufau, Billy Gardell, Eli Vargas, Houston Mack",75628110,130628903,5.6,77597,5.7,6,5.5,5.7,5.6,5.5,5.6,5.5,5.7,5.6,5.5,5.4,NA,5.5,5.4,8429,5.4,5.3,5.6,5.6,"medium"
"96","tt0463034","Tu, io e Dupree",2006,"Comedy, Romance",110,"USA","English","Joe Russo","Owen Wilson, Kate Hudson, Matt Dillon, Michael Douglas, Seth Rogen, Amanda Detmer, Ralph Ting, Todd Stashwick, Bill Hader, Lance Armstrong, Jason Winer, Sidney S. Liufau, Billy Gardell, Eli Vargas, Houston Mack",75628110,130628903,5.6,77597,5.7,6,5.5,5.7,5.6,5.5,5.6,5.5,5.7,5.6,5.5,5.4,NA,5.5,5.4,8429,5.4,5.3,5.6,5.6,"medium"
"97","tt0464105","Man Push Cart",2005,"Drama",87,"USA","English, Urdu","Ramin Bahrani","Ahmad Razvi, Leticia Dolera, Charles Daniel Sandoval, Ali Reza, Farooq 'Duke' Muhammad, Panicker Upendran, Arun Lal, Razia Mujahid, Hassan Razvi, Mustafa Razvi, Altaf Houssein, Bill Lewis, Abdelrahma Abdelaziz, Ronak Ricky Patel, Shaana Levy",36608,55903,7,2934,7.1,7,8.5,7.3,7,6.9,7,8.5,7.3,7,6.8,7.1,NA,7.1,6.8,192,7.4,6.5,7,7,"short"
"98","tt0465142","American Dreamz",2006,"Comedy, Music",107,"USA","English, Mandarin","Paul Weitz","Hugh Grant, Dennis Quaid, Mandy Moore, Willem Dafoe, Chris Klein, Jennifer Coolidge, Sam Golzari, Marcia Gay Harden, Seth Meyers, John Cho, Judy Greer, Bernard White, Winter Jones, Noureen DeWulf, Shohreh Aghdashloo",7191830,16656103,5.4,24087,5.6,6,NA,5,5.4,5.6,5.5,NA,5.1,5.5,5.5,5.3,NA,5,5.3,3576,5.7,5.3,5.4,5.5,"medium"
"99","tt0466342","Hot Movie - Un film con il lubrificante",2006,"Comedy, Romance",83,"USA, Switzerland","English","Aaron Seltzer","Alyson Hannigan, Adam Campbell, Sophie Monk, Eddie Griffin, Meera Simhan, Fred Willard, Jennifer Coolidge, Marie Matiko, Judah Friedlander, Carmen Electra, Tony Cox, Mauricio Sanchez, Beverly Polcyn, Valery M. Ortiz, Charlie Dell",48548426,85749034,2.8,56608,3.1,2,1.9,2.9,2.7,2.9,2.7,1.6,2.9,2.6,2.9,3,2.9,3.2,2.9,4795,3.1,2.7,2.5,2.8,"short"
"100","tt0466342","Hot Movie - Un film con il lubrificante",2006,"Comedy, Romance",83,"USA, Switzerland","English","Jason Friedberg","Alyson Hannigan, Adam Campbell, Sophie Monk, Eddie Griffin, Meera Simhan, Fred Willard, Jennifer Coolidge, Marie Matiko, Judah Friedlander, Carmen Electra, Tony Cox, Mauricio Sanchez, Beverly Polcyn, Valery M. Ortiz, Charlie Dell",48548426,85749034,2.8,56608,3.1,2,1.9,2.9,2.7,2.9,2.7,1.6,2.9,2.6,2.9,3,2.9,3.2,2.9,4795,3.1,2.7,2.5,2.8,"short"
"101","tt0466923","The Perfect Stranger",2005,"Drama",90,"USA","English","Jefferson Moore","Pamela Brumley, Jefferson Moore, Tom Luce, Dennis Martin, Stella Davis, Vin Morreale Jr., Melissa Combs, Leslie Kyle Hudson, Jerry L. Wallace, Cassandra Arza, Matthew Chappell, Christopher Chiarot, Monica Hardin, Gregory Michael Smith, Michele Cardinali",NA,25759,6.7,673,7.3,8,NA,6.8,6.6,6.5,6.5,NA,6.5,6.5,6.4,7,NA,8.4,6.9,56,6.8,3.9,6.9,6.1,"medium"
